aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
21,87,2023-07-20:13,5.7,44.7,10,2,12.7,2023-07-20T18:30:00,2023-07-20T13:00:00,1689858000
22,84,2023-07-20:12,5,48,11,3,12,2023-07-20T17:30:00,2023-07-20T12:00:00,1689854400
23,82.7,2023-07-20:11,4.3,49.7,10,5,12,2023-07-20T16:30:00,2023-07-20T11:00:00,1689850800
24,81.3,2023-07-20:10,3.7,51.3,9,4,12,2023-07-20T15:30:00,2023-07-20T10:00:00,1689847200
25,80,2023-07-20:09,3,53,8,4,12,2023-07-20T14:30:00,2023-07-20T09:00:00,1689843600
23,80.3,2023-07-20:08,3.3,49,7.3,5,12,2023-07-20T13:30:00,2023-07-20T08:00:00,1689840000
21,80.7,2023-07-20:07,3.7,45,6.7,5,12,2023-07-20T12:30:00,2023-07-20T07:00:00,1689836400
29,81,2023-07-20:06,4,41,6,4.5,12,2023-07-20T11:30:00,2023-07-20T06:00:00,1689832800
42,80.7,2023-07-20:05,4.3,39,6.3,4.75,11.7,2023-07-20T10:30:00,2023-07-20T05:00:00,1689829200
46,80.3,2023-07-20:04,4.7,37,6.7,5,11.3,2023-07-20T09:30:00,2023-07-20T04:00:00,1689825600
46,80,2023-07-20:03,5,35,7,5.25,11,2023-07-20T08:30:00,2023-07-20T03:00:00,1689822000
46,75,2023-07-20:02,5,33,5.3,4,11,2023-07-20T07:30:00,2023-07-20T02:00:00,1689818400
54,70,2023-07-20:01,5,31,3.7,2.75,11,2023-07-20T06:30:00,2023-07-20T01:00:00,1689814800
52,65,2023-07-20:00,5,29,2,1.5,11,2023-07-20T05:30:00,2023-07-20T00:00:00,1689811200
33,65.7,2023-07-19:23,5,31.3,2,1.5,11,2023-07-20T04:30:00,2023-07-19T23:00:00,1689807600
50,66.3,2023-07-19:22,5,33.7,2,1.5,11,2023-07-20T03:30:00,2023-07-19T22:00:00,1689804000
46,67,2023-07-19:21,5,36,2,1.5,11,2023-07-20T02:30:00,2023-07-19T21:00:00,1689800400
50,69.3,2023-07-19:20,5.3,36.7,2.7,2,11.7,2023-07-20T01:30:00,2023-07-19T20:00:00,1689796800
46,71.7,2023-07-19:19,5.7,37.3,3.3,2.5,12.3,2023-07-20T00:30:00,2023-07-19T19:00:00,1689793200
52,74,2023-07-19:18,6,38,4,3,13,2023-07-19T23:30:00,2023-07-19T18:00:00,1689789600
37,76.3,2023-07-19:17,6,40,4.7,3.5,13.3,2023-07-19T22:30:00,2023-07-19T17:00:00,1689786000
42,78.7,2023-07-19:16,6,42,5.3,4,13.7,2023-07-19T21:30:00,2023-07-19T16:00:00,1689782400
33,81,2023-07-19:15,6,44,6,4.5,14,2023-07-19T20:30:00,2023-07-19T15:00:00,1689778800
33,80.3,2023-07-19:14,5.7,45.7,7,5.25,14,2023-07-19T19:30:00,2023-07-19T14:00:00,1689775200
37,79.7,2023-07-19:13,5.3,47.3,8,6,14,2023-07-19T18:30:00,2023-07-19T13:00:00,1689771600
29,79,2023-07-19:12,5,49,9,7,14,2023-07-19T17:30:00,2023-07-19T12:00:00,1689768000
33,77.3,2023-07-19:11,4.3,48,8,8,13,2023-07-19T16:30:00,2023-07-19T11:00:00,1689764400
50,75.7,2023-07-19:10,3.7,47,7,5.25,12,2023-07-19T15:30:00,2023-07-19T10:00:00,1689760800
25,74,2023-07-19:09,3,46,6,6,11,2023-07-19T14:30:00,2023-07-19T09:00:00,1689757200
21,75.7,2023-07-19:08,3.3,42.3,5.3,5,11,2023-07-19T13:30:00,2023-07-19T08:00:00,1689753600
25,77.3,2023-07-19:07,3.7,38.7,4.7,3.5,11,2023-07-19T12:30:00,2023-07-19T07:00:00,1689750000
33,79,2023-07-19:06,4,35,4,3,11,2023-07-19T11:30:00,2023-07-19T06:00:00,1689746400
21,78,2023-07-19:05,4,34,4,3,11,2023-07-19T10:30:00,2023-07-19T05:00:00,1689742800
21,77,2023-07-19:04,4,33,4,3,11,2023-07-19T09:30:00,2023-07-19T04:00:00,1689739200
29,76,2023-07-19:03,4,32,4,3,11,2023-07-19T08:30:00,2023-07-19T03:00:00,1689735600
25,72,2023-07-19:02,4,32.7,3.3,2.5,11,2023-07-19T07:30:00,2023-07-19T02:00:00,1689732000
33,68,2023-07-19:01,4,33.3,2.7,2,11,2023-07-19T06:30:00,2023-07-19T01:00:00,1689728400
25,64,2023-07-19:00,4,34,2,1.5,11,2023-07-19T05:30:00,2023-07-19T00:00:00,1689724800
25,66,2023-07-18:23,4.3,34,2.3,1.75,11.3,2023-07-19T04:30:00,2023-07-18T23:00:00,1689721200
37,68,2023-07-18:22,4.7,34,2.7,2,11.7,2023-07-19T03:30:00,2023-07-18T22:00:00,1689717600
52,70,2023-07-18:21,5,34,3,2.25,12,2023-07-19T02:30:00,2023-07-18T21:00:00,1689714000
42,73.3,2023-07-18:20,5.3,34.7,3.7,2.75,12.7,2023-07-19T01:30:00,2023-07-18T20:00:00,1689710400
25,76.7,2023-07-18:19,5.7,35.3,4.3,3.25,13.3,2023-07-19T00:30:00,2023-07-18T19:00:00,1689706800
29,80,2023-07-18:18,6,36,5,3.75,14,2023-07-18T23:30:00,2023-07-18T18:00:00,1689703200
17,84,2023-07-18:17,6.3,36.3,5.7,4,14.3,2023-07-18T22:30:00,2023-07-18T17:00:00,1689699600
17,88,2023-07-18:16,6.7,36.7,6.3,4,14.7,2023-07-18T21:30:00,2023-07-18T16:00:00,1689696000
21,92,2023-07-18:15,7,37,7,5,15,2023-07-18T20:30:00,2023-07-18T15:00:00,1689692400
25,91.3,2023-07-18:14,6.7,37,7.7,6,14.7,2023-07-18T19:30:00,2023-07-18T14:00:00,1689688800
42,90.7,2023-07-18:13,6.3,37,8.3,6.25,14.3,2023-07-18T18:30:00,2023-07-18T13:00:00,1689685200
25,90,2023-07-18:12,6,37,9,6,14,2023-07-18T17:30:00,2023-07-18T12:00:00,1689681600
29,87.3,2023-07-18:11,5.7,37.7,7.7,7,13.3,2023-07-18T16:30:00,2023-07-18T11:00:00,1689678000
18,84.7,2023-07-18:10,5.3,38.3,6.3,4,12.7,2023-07-18T15:30:00,2023-07-18T10:00:00,1689674400
18,82,2023-07-18:09,5,39,5,4,12,2023-07-18T14:30:00,2023-07-18T09:00:00,1689670800
21,82,2023-07-18:08,4.7,39,4.7,3.5,12.3,2023-07-18T13:30:00,2023-07-18T08:00:00,1689667200
25,82,2023-07-18:07,4.3,39,4.3,3.25,12.7,2023-07-18T12:30:00,2023-07-18T07:00:00,1689663600
18,82,2023-07-18:06,4,39,4,3,13,2023-07-18T11:30:00,2023-07-18T06:00:00,1689660000
16,82.3,2023-07-18:05,4.3,35.3,4,3,13,2023-07-18T10:30:00,2023-07-18T05:00:00,1689656400
15,82.7,2023-07-18:04,4.7,31.7,4,3,13,2023-07-18T09:30:00,2023-07-18T04:00:00,1689652800
13,83,2023-07-18:03,5,28,4,3,13,2023-07-18T08:30:00,2023-07-18T03:00:00,1689649200
13,81.3,2023-07-18:02,5.7,28,3.7,2.67,13.7,2023-07-18T07:30:00,2023-07-18T02:00:00,1689645600
13,79.7,2023-07-18:01,6.3,28,3.3,2.33,14.3,2023-07-18T06:30:00,2023-07-18T01:00:00,1689642000
13,78,2023-07-18:00,7,28,3,2,15,2023-07-18T05:30:00,2023-07-18T00:00:00,1689638400
13,79.7,2023-07-17:23,7,29,4,2.67,14.7,2023-07-18T04:30:00,2023-07-17T23:00:00,1689634800
14,81.3,2023-07-17:22,7,30,5,3.33,14.3,2023-07-18T03:30:00,2023-07-17T22:00:00,1689631200
17,83,2023-07-17:21,7,31,6,4,14,2023-07-18T02:30:00,2023-07-17T21:00:00,1689627600
21,89,2023-07-17:20,7.3,33.3,7.3,5,15.7,2023-07-18T01:30:00,2023-07-17T20:00:00,1689624000
25,95,2023-07-17:19,7.7,35.7,8.7,6,17.3,2023-07-18T00:30:00,2023-07-17T19:00:00,1689620400
29,101,2023-07-17:18,8,38,10,7,19,2023-07-17T23:30:00,2023-07-17T18:00:00,1689616800
32,102,2023-07-17:17,8,40.7,11.7,7.67,18.7,2023-07-17T22:30:00,2023-07-17T17:00:00,1689613200
35,103,2023-07-17:16,8,43.3,13.3,8.33,18.3,2023-07-17T21:30:00,2023-07-17T16:00:00,1689609600
37,104,2023-07-17:15,8,46,15,9,18,2023-07-17T20:30:00,2023-07-17T15:00:00,1689606000
36,97.3,2023-07-17:14,6.7,48.7,14.3,8.67,16.3,2023-07-17T19:30:00,2023-07-17T14:00:00,1689602400
35,90.7,2023-07-17:13,5.3,51.3,13.7,8.33,14.7,2023-07-17T18:30:00,2023-07-17T13:00:00,1689598800
33,84,2023-07-17:12,4,54,13,8,13,2023-07-17T17:30:00,2023-07-17T12:00:00,1689595200
40,83.7,2023-07-17:11,3.7,53,12,9.67,13.7,2023-07-17T16:30:00,2023-07-17T11:00:00,1689591600
47,83.3,2023-07-17:10,3.3,52,11,8.25,14.3,2023-07-17T15:30:00,2023-07-17T10:00:00,1689588000
52,83,2023-07-17:09,3,51,10,7.5,15,2023-07-17T14:30:00,2023-07-17T09:00:00,1689584400
59,87,2023-07-17:08,3.7,48.3,10,7.5,15.7,2023-07-17T13:30:00,2023-07-17T08:00:00,1689580800
56,91,2023-07-17:07,4.3,45.7,10,7.5,16.3,2023-07-17T12:30:00,2023-07-17T07:00:00,1689577200
50,95,2023-07-17:06,5,43,10,7.5,17,2023-07-17T11:30:00,2023-07-17T06:00:00,1689573600
33,94.7,2023-07-17:05,5,38,9.3,8,16.3,2023-07-17T10:30:00,2023-07-17T05:00:00,1689570000
29,94.3,2023-07-17:04,5,33,8.7,7,15.7,2023-07-17T09:30:00,2023-07-17T04:00:00,1689566400
25,94,2023-07-17:03,5,28,8,6,15,2023-07-17T08:30:00,2023-07-17T03:00:00,1689562800
46,90,2023-07-17:02,5.3,28.3,8,6,14.7,2023-07-17T07:30:00,2023-07-17T02:00:00,1689559200
46,86,2023-07-17:01,5.7,28.7,8,6,14.3,2023-07-17T06:30:00,2023-07-17T01:00:00,1689555600
50,82,2023-07-17:00,6,29,8,6,14,2023-07-17T05:30:00,2023-07-17T00:00:00,1689552000
50,83,2023-07-16:23,6.3,30.7,8.7,6.5,14.7,2023-07-17T04:30:00,2023-07-16T23:00:00,1689548400
50,84,2023-07-16:22,6.7,32.3,9.3,7,15.3,2023-07-17T03:30:00,2023-07-16T22:00:00,1689544800
42,85,2023-07-16:21,7,34,10,10,16,2023-07-17T02:30:00,2023-07-16T21:00:00,1689541200
63,88.3,2023-07-16:20,7.3,35.3,10.3,7.75,17.3,2023-07-17T01:30:00,2023-07-16T20:00:00,1689537600
61,91.7,2023-07-16:19,7.7,36.7,10.7,8,18.7,2023-07-17T00:30:00,2023-07-16T19:00:00,1689534000
42,95,2023-07-16:18,8,38,11,10,20,2023-07-16T23:30:00,2023-07-16T18:00:00,1689530400
33,101,2023-07-16:17,8.3,40.3,12.7,8,19.3,2023-07-16T22:30:00,2023-07-16T17:00:00,1689526800
59,107,2023-07-16:16,8.7,42.7,14.3,10.75,18.7,2023-07-16T21:30:00,2023-07-16T16:00:00,1689523200
50,113,2023-07-16:15,9,45,16,12,18,2023-07-16T20:30:00,2023-07-16T15:00:00,1689519600
42,105.7,2023-07-16:14,7,53,17.3,10,16.7,2023-07-16T19:30:00,2023-07-16T14:00:00,1689516000
52,98.3,2023-07-16:13,5,61,18.7,13,15.3,2023-07-16T18:30:00,2023-07-16T13:00:00,1689512400
65,91,2023-07-16:12,3,69,20,19,14,2023-07-16T17:30:00,2023-07-16T12:00:00,1689508800
61,88.7,2023-07-16:11,3,66.3,18.3,17,13.7,2023-07-16T16:30:00,2023-07-16T11:00:00,1689505200
54,86.3,2023-07-16:10,3,63.7,16.7,14,13.3,2023-07-16T15:30:00,2023-07-16T10:00:00,1689501600
54,84,2023-07-16:09,3,61,15,14,13,2023-07-16T14:30:00,2023-07-16T09:00:00,1689498000
52,92.3,2023-07-16:08,4,53.3,14,13,15.3,2023-07-16T13:30:00,2023-07-16T08:00:00,1689494400
56,100.7,2023-07-16:07,5,45.7,13,9.75,17.7,2023-07-16T12:30:00,2023-07-16T07:00:00,1689490800
59,109,2023-07-16:06,6,38,12,9,20,2023-07-16T11:30:00,2023-07-16T06:00:00,1689487200
65,106.3,2023-07-16:05,6.3,34.3,13,9.75,19.7,2023-07-16T10:30:00,2023-07-16T05:00:00,1689483600
42,103.7,2023-07-16:04,6.7,30.7,14,10,19.3,2023-07-16T09:30:00,2023-07-16T04:00:00,1689480000
56,101,2023-07-16:03,7,27,15,15,19,2023-07-16T08:30:00,2023-07-16T03:00:00,1689476400
65,97,2023-07-16:02,7.3,29,15.3,11.5,18.3,2023-07-16T07:30:00,2023-07-16T02:00:00,1689472800
52,93,2023-07-16:01,7.7,31,15.7,13,17.7,2023-07-16T06:30:00,2023-07-16T01:00:00,1689469200
42,89,2023-07-16:00,8,33,16,10,17,2023-07-16T05:30:00,2023-07-16T00:00:00,1689465600
42,93,2023-07-15:23,8.3,33.7,16.3,10,17.7,2023-07-16T04:30:00,2023-07-15T23:00:00,1689462000
54,97,2023-07-15:22,8.7,34.3,16.7,14,18.3,2023-07-16T03:30:00,2023-07-15T22:00:00,1689458400
59,101,2023-07-15:21,9,35,17,16,19,2023-07-16T02:30:00,2023-07-15T21:00:00,1689454800
56,106.3,2023-07-15:20,9.7,35.7,18.7,15,19.3,2023-07-16T01:30:00,2023-07-15T20:00:00,1689451200
65,111.7,2023-07-15:19,10.3,36.3,20.3,19,19.7,2023-07-16T00:30:00,2023-07-15T19:00:00,1689447600
52,117,2023-07-15:18,11,37,22,13,20,2023-07-15T23:30:00,2023-07-15T18:00:00,1689444000
42,114.3,2023-07-15:17,10,40.7,23.7,10,18.3,2023-07-15T22:30:00,2023-07-15T17:00:00,1689440400
42,111.7,2023-07-15:16,9,44.3,25.3,10,16.7,2023-07-15T21:30:00,2023-07-15T16:00:00,1689436800
54,109,2023-07-15:15,8,48,27,14,15,2023-07-15T20:30:00,2023-07-15T15:00:00,1689433200
59,99.7,2023-07-15:14,6.3,55,27,16,13.3,2023-07-15T19:30:00,2023-07-15T14:00:00,1689429600
74,90.3,2023-07-15:13,4.7,62,27,23,11.7,2023-07-15T18:30:00,2023-07-15T13:00:00,1689426000
85,81,2023-07-15:12,3,69,27,20.25,10,2023-07-15T17:30:00,2023-07-15T12:00:00,1689422400
71,77.7,2023-07-15:11,2.3,69.7,26.7,21.67,9,2023-07-15T16:30:00,2023-07-15T11:00:00,1689418800
57,74.3,2023-07-15:10,1.7,70.3,26.3,15.33,8,2023-07-15T15:30:00,2023-07-15T10:00:00,1689415200
37,71,2023-07-15:09,1,71,26,9,7,2023-07-15T14:30:00,2023-07-15T09:00:00,1689411600
36,73,2023-07-15:08,1,69,25,8.67,8.3,2023-07-15T13:30:00,2023-07-15T08:00:00,1689408000
35,75,2023-07-15:07,1,67,24,8.33,9.7,2023-07-15T12:30:00,2023-07-15T07:00:00,1689404400
33,77,2023-07-15:06,1,65,23,8,11,2023-07-15T11:30:00,2023-07-15T06:00:00,1689400800
31,78.3,2023-07-15:05,1.7,56,19,7.33,12.7,2023-07-15T10:30:00,2023-07-15T05:00:00,1689397200
28,79.7,2023-07-15:04,2.3,47,15,6.67,14.3,2023-07-15T09:30:00,2023-07-15T04:00:00,1689393600
25,81,2023-07-15:03,3,38,11,6,16,2023-07-15T08:30:00,2023-07-15T03:00:00,1689390000
25,80.3,2023-07-15:02,4.3,36.3,10.3,6,16.3,2023-07-15T07:30:00,2023-07-15T02:00:00,1689386400
25,79.7,2023-07-15:01,5.7,34.7,9.7,6,16.7,2023-07-15T06:30:00,2023-07-15T01:00:00,1689382800
25,79,2023-07-15:00,7,33,9,6,17,2023-07-15T05:30:00,2023-07-15T00:00:00,1689379200
54,85,2023-07-14:23,7.7,35,8.7,6.5,17,2023-07-15T04:30:00,2023-07-14T23:00:00,1689375600
72,91,2023-07-14:22,8.3,37,8.3,6.25,17,2023-07-15T03:30:00,2023-07-14T22:00:00,1689372000
89,97,2023-07-14:21,9,39,8,6,17,2023-07-15T02:30:00,2023-07-14T21:00:00,1689368400
74,114.7,2023-07-14:20,11,37,11.7,8.75,17.3,2023-07-15T01:30:00,2023-07-14T20:00:00,1689364800
59,132.3,2023-07-14:19,13,35,15.3,11.5,17.7,2023-07-15T00:30:00,2023-07-14T19:00:00,1689361200
61,150,2023-07-14:18,15,33,19,17,18,2023-07-14T23:30:00,2023-07-14T18:00:00,1689357600
50,148,2023-07-14:17,14.3,36.3,20.3,12,17,2023-07-14T22:30:00,2023-07-14T17:00:00,1689354000
65,146,2023-07-14:16,13.7,39.7,21.7,19,16,2023-07-14T21:30:00,2023-07-14T16:00:00,1689350400
56,144,2023-07-14:15,13,43,23,15,15,2023-07-14T20:30:00,2023-07-14T15:00:00,1689346800
89,122,2023-07-14:14,9.3,54,22.3,16.75,12.7,2023-07-14T19:30:00,2023-07-14T14:00:00,1689343200
74,100,2023-07-14:13,5.7,65,21.7,16.25,10.3,2023-07-14T18:30:00,2023-07-14T13:00:00,1689339600
52,78,2023-07-14:12,2,76,21,13,8,2023-07-14T17:30:00,2023-07-14T12:00:00,1689336000
63,77,2023-07-14:11,2,75.3,19.7,18,8,2023-07-14T16:30:00,2023-07-14T11:00:00,1689332400
50,76,2023-07-14:10,2,74.7,18.3,12,8,2023-07-14T15:30:00,2023-07-14T10:00:00,1689328800
50,75,2023-07-14:09,2,74,17,12,8,2023-07-14T14:30:00,2023-07-14T09:00:00,1689325200
52,77,2023-07-14:08,2,74.7,15,13,9.3,2023-07-14T13:30:00,2023-07-14T08:00:00,1689321600
42,79,2023-07-14:07,2,75.3,13,10,10.7,2023-07-14T12:30:00,2023-07-14T07:00:00,1689318000
59,81,2023-07-14:06,2,76,11,8.25,12,2023-07-14T11:30:00,2023-07-14T06:00:00,1689314400
56,83.3,2023-07-14:05,3,64.3,9.3,7,13.7,2023-07-14T10:30:00,2023-07-14T05:00:00,1689310800
59,85.7,2023-07-14:04,4,52.7,7.7,5.75,15.3,2023-07-14T09:30:00,2023-07-14T04:00:00,1689307200
61,88,2023-07-14:03,5,41,6,4.5,17,2023-07-14T08:30:00,2023-07-14T03:00:00,1689303600
50,88,2023-07-14:02,6.3,39.3,6.3,4.75,18.3,2023-07-14T07:30:00,2023-07-14T02:00:00,1689300000
52,88,2023-07-14:01,7.7,37.7,6.7,5,19.7,2023-07-14T06:30:00,2023-07-14T01:00:00,1689296400
52,88,2023-07-14:00,9,36,7,5.25,21,2023-07-14T05:30:00,2023-07-14T00:00:00,1689292800
74,92.3,2023-07-13:23,9.3,37.3,10.3,7.75,21.3,2023-07-14T04:30:00,2023-07-13T23:00:00,1689289200
76,96.7,2023-07-13:22,9.7,38.7,13.7,10.25,21.7,2023-07-14T03:30:00,2023-07-13T22:00:00,1689285600
61,101,2023-07-13:21,10,40,17,17,22,2023-07-14T02:30:00,2023-07-13T21:00:00,1689282000
67,101.7,2023-07-13:20,9.7,43,19.3,14.5,21.3,2023-07-14T01:30:00,2023-07-13T20:00:00,1689278400
78,102.3,2023-07-13:19,9.3,46,21.7,16.25,20.7,2023-07-14T00:30:00,2023-07-13T19:00:00,1689274800
100,103,2023-07-13:18,9,49,24,18,20,2023-07-13T23:30:00,2023-07-13T18:00:00,1689271200
95,106.7,2023-07-13:17,9,47.7,26.3,19.75,18.3,2023-07-13T22:30:00,2023-07-13T17:00:00,1689267600
93,110.3,2023-07-13:16,9,46.3,28.7,21.5,16.7,2023-07-13T21:30:00,2023-07-13T16:00:00,1689264000
93,114,2023-07-13:15,9,45,31,23.25,15,2023-07-13T20:30:00,2023-07-13T15:00:00,1689260400
80,103,2023-07-13:14,7,53.3,32.7,26,13.7,2023-07-13T19:30:00,2023-07-13T14:00:00,1689256800
76,92,2023-07-13:13,5,61.7,34.3,24,12.3,2023-07-13T18:30:00,2023-07-13T13:00:00,1689253200
100,81,2023-07-13:12,3,70,36,35,11,2023-07-13T17:30:00,2023-07-13T12:00:00,1689249600
95,80.3,2023-07-13:11,2.3,75.3,36,33,10.3,2023-07-13T16:30:00,2023-07-13T11:00:00,1689246000
93,79.7,2023-07-13:10,1.7,80.7,36,32,9.7,2023-07-13T15:30:00,2023-07-13T10:00:00,1689242400
93,79,2023-07-13:09,1,86,36,32,9,2023-07-13T14:30:00,2023-07-13T09:00:00,1689238800
80,82,2023-07-13:08,1.3,82,33.7,26,10,2023-07-13T13:30:00,2023-07-13T08:00:00,1689235200
76,85,2023-07-13:07,1.7,78,31.3,24,11,2023-07-13T12:30:00,2023-07-13T07:00:00,1689231600
89,88,2023-07-13:06,2,74,29,21.75,12,2023-07-13T11:30:00,2023-07-13T06:00:00,1689228000
82,88.3,2023-07-13:05,2.7,63.7,23.3,17.5,13.7,2023-07-13T10:30:00,2023-07-13T05:00:00,1689224400
80,88.7,2023-07-13:04,3.3,53.3,17.7,13.25,15.3,2023-07-13T09:30:00,2023-07-13T04:00:00,1689220800
72,89,2023-07-13:03,4,43,12,9,17,2023-07-13T08:30:00,2023-07-13T03:00:00,1689217200
61,90,2023-07-13:02,5.3,43,10.7,8,16.7,2023-07-13T07:30:00,2023-07-13T02:00:00,1689213600
67,91,2023-07-13:01,6.7,43,9.3,7,16.3,2023-07-13T06:30:00,2023-07-13T01:00:00,1689210000
63,92,2023-07-13:00,8,43,8,6,16,2023-07-13T05:30:00,2023-07-13T00:00:00,1689206400
56,95.7,2023-07-12:23,8,44.3,10.7,8,17.7,2023-07-13T04:30:00,2023-07-12T23:00:00,1689202800
63,99.3,2023-07-12:22,8,45.7,13.3,10,19.3,2023-07-13T03:30:00,2023-07-12T22:00:00,1689199200
46,103,2023-07-12:21,8,47,16,11,21,2023-07-13T02:30:00,2023-07-12T21:00:00,1689195600
61,113.3,2023-07-12:20,9.7,41.3,22.7,17,21,2023-07-13T01:30:00,2023-07-12T20:00:00,1689192000
65,123.7,2023-07-12:19,11.3,35.7,29.3,19,21,2023-07-13T00:30:00,2023-07-12T19:00:00,1689188400
74,134,2023-07-12:18,13,30,36,23,21,2023-07-12T23:30:00,2023-07-12T18:00:00,1689184800
93,136,2023-07-12:17,13,30.7,34.7,32,20.3,2023-07-12T22:30:00,2023-07-12T17:00:00,1689181200
61,138,2023-07-12:16,13,31.3,33.3,17,19.7,2023-07-12T21:30:00,2023-07-12T16:00:00,1689177600
76,140,2023-07-12:15,13,32,32,24,19,2023-07-12T20:30:00,2023-07-12T15:00:00,1689174000
89,129,2023-07-12:14,11,35.7,32.3,30,17.7,2023-07-12T19:30:00,2023-07-12T14:00:00,1689170400
89,118,2023-07-12:13,9,39.3,32.7,30,16.3,2023-07-12T18:30:00,2023-07-12T13:00:00,1689166800
98,107,2023-07-12:12,7,43,33,24.75,15,2023-07-12T17:30:00,2023-07-12T12:00:00,1689163200
82,98.3,2023-07-12:11,5,57.7,39.3,27,12.7,2023-07-12T16:30:00,2023-07-12T11:00:00,1689159600
67,89.7,2023-07-12:10,3,72.3,45.7,20,10.3,2023-07-12T15:30:00,2023-07-12T10:00:00,1689156000
76,81,2023-07-12:09,1,87,52,24,8,2023-07-12T14:30:00,2023-07-12T09:00:00,1689152400
76,82.7,2023-07-12:08,1,84.7,50.7,24,9,2023-07-12T13:30:00,2023-07-12T08:00:00,1689148800
82,84.3,2023-07-12:07,1,82.3,49.3,27,10,2023-07-12T12:30:00,2023-07-12T07:00:00,1689145200
67,86,2023-07-12:06,1,80,48,20,11,2023-07-12T11:30:00,2023-07-12T06:00:00,1689141600
76,91,2023-07-12:05,2,68.7,40.3,24,14.3,2023-07-12T10:30:00,2023-07-12T05:00:00,1689138000
74,96,2023-07-12:04,3,57.3,32.7,23,17.7,2023-07-12T09:30:00,2023-07-12T04:00:00,1689134400
76,101,2023-07-12:03,4,46,25,24,21,2023-07-12T08:30:00,2023-07-12T03:00:00,1689130800
82,104,2023-07-12:02,6.3,39.3,23.7,17.75,20.7,2023-07-12T07:30:00,2023-07-12T02:00:00,1689127200
123,107,2023-07-12:01,8.7,32.7,22.3,16.75,20.3,2023-07-12T06:30:00,2023-07-12T01:00:00,1689123600
100,110,2023-07-12:00,11,26,21,15.75,20,2023-07-12T05:30:00,2023-07-12T00:00:00,1689120000
100,132.3,2023-07-11:23,14.7,21.7,20.3,15.25,19.7,2023-07-12T04:30:00,2023-07-11T23:00:00,1689116400
67,154.7,2023-07-11:22,18.3,17.3,19.7,14.75,19.3,2023-07-12T03:30:00,2023-07-11T22:00:00,1689112800
67,177,2023-07-11:21,22,13,19,14.25,19,2023-07-12T02:30:00,2023-07-11T21:00:00,1689109200
76,210.7,2023-07-11:20,26,10.7,21.3,16,21,2023-07-12T01:30:00,2023-07-11T20:00:00,1689105600
59,244.3,2023-07-11:19,30,8.3,23.7,16,23,2023-07-12T00:30:00,2023-07-11T19:00:00,1689102000
72,278,2023-07-11:18,34,6,26,22,25,2023-07-11T23:30:00,2023-07-11T18:00:00,1689098400
67,238,2023-07-11:17,27.3,15,28,20,22,2023-07-11T22:30:00,2023-07-11T17:00:00,1689094800
69,198,2023-07-11:16,20.7,24,30,21,19,2023-07-11T21:30:00,2023-07-11T16:00:00,1689091200
69,158,2023-07-11:15,14,33,32,21,16,2023-07-11T20:30:00,2023-07-11T15:00:00,1689087600
85,134.7,2023-07-11:14,10.3,42.3,32.3,28,14.3,2023-07-11T19:30:00,2023-07-11T14:00:00,1689084000
76,111.3,2023-07-11:13,6.7,51.7,32.7,24,12.7,2023-07-11T18:30:00,2023-07-11T13:00:00,1689080400
74,88,2023-07-11:12,3,61,33,23,11,2023-07-11T17:30:00,2023-07-11T12:00:00,1689076800
74,86,2023-07-11:11,2.7,65.7,32,23,11,2023-07-11T16:30:00,2023-07-11T11:00:00,1689073200
65,84,2023-07-11:10,2.3,70.3,31,19,11,2023-07-11T15:30:00,2023-07-11T10:00:00,1689069600
61,82,2023-07-11:09,2,75,30,17,11,2023-07-11T14:30:00,2023-07-11T09:00:00,1689066000
56,84,2023-07-11:08,2.3,68.3,27.3,15,12,2023-07-11T13:30:00,2023-07-11T08:00:00,1689062400
69,86,2023-07-11:07,2.7,61.7,24.7,21,13,2023-07-11T12:30:00,2023-07-11T07:00:00,1689058800
67,88,2023-07-11:06,3,55,22,20,14,2023-07-11T11:30:00,2023-07-11T06:00:00,1689055200
69,94,2023-07-11:05,4,46.7,21.7,21,16,2023-07-11T10:30:00,2023-07-11T05:00:00,1689051600
61,100,2023-07-11:04,5,38.3,21.3,17,18,2023-07-11T09:30:00,2023-07-11T04:00:00,1689048000
59,106,2023-07-11:03,6,30,21,16,20,2023-07-11T08:30:00,2023-07-11T03:00:00,1689044400
65,102,2023-07-11:02,7,31.3,20.7,19,20,2023-07-11T07:30:00,2023-07-11T02:00:00,1689040800
56,98,2023-07-11:01,8,32.7,20.3,15,20,2023-07-11T06:30:00,2023-07-11T01:00:00,1689037200
54,94,2023-07-11:00,9,34,20,14,20,2023-07-11T05:30:00,2023-07-11T00:00:00,1689033600
54,99.3,2023-07-10:23,9.3,35.7,20.7,14,19.7,2023-07-11T04:30:00,2023-07-10T23:00:00,1689030000
56,104.7,2023-07-10:22,9.7,37.3,21.3,15,19.3,2023-07-11T03:30:00,2023-07-10T22:00:00,1689026400
52,110,2023-07-10:21,10,39,22,13,19,2023-07-11T02:30:00,2023-07-10T21:00:00,1689022800
61,120.3,2023-07-10:20,11.3,38.3,23,17,19.7,2023-07-11T01:30:00,2023-07-10T20:00:00,1689019200
76,130.7,2023-07-10:19,12.7,37.7,24,24,20.3,2023-07-11T00:30:00,2023-07-10T19:00:00,1689015600
91,141,2023-07-10:18,14,37,25,18.75,21,2023-07-10T23:30:00,2023-07-10T18:00:00,1689012000
